Id;Name;Duration;CalcPrio;LastRun;LastResults;Verdict;Cycle;BuildId
14223;107415;70022;0;2015-12-14 13:53:00;[0, 0, 1, 1, 0, 1, 0, 1, 1, 1];1;153;886
14224;107417;71767;0;2015-12-14 13:53:00;[0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1];1;153;886
14225;107413;72907;0;2015-12-14 13:53:00;[0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0];1;153;886
14226;107420;71318;0;2015-12-14 13:53:00;[0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1];1;153;886
14227;107416;71562;0;2015-12-14 13:53:00;[0, 0, 1, 1, 0, 1, 0, 0, 1, 1];1;153;886
14228;107414;73361;0;2015-12-14 13:53:00;[0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1];1;153;886
14229;107418;71708;0;2015-12-14 13:53:00;[0, 0, 1, 0, 1, 0, 1, 1, 0];1;153;886
14230;107419;70947;0;2015-12-14 13:53:00;[0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1];1;153;886
14231;107412;69238;0;2015-12-14 13:53:00;[0, 1, 0, 0, 1, 0, 0, 0, 0];1;153;886
14232;107426;71054;0;2015-12-14 13:54:00;[0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0];1;153;887
14233;107429;71522;0;2015-12-14 13:54:00;[0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0];1;153;887
14234;107421;72551;0;2015-12-14 13:54:00;[0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1];1;153;887
14235;107425;70130;0;2015-12-14 13:54:00;[0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0];1;153;887
14236;107428;72444;0;2015-12-14 13:54:00;[0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0];1;153;887
14237;107423;70751;0;2015-12-14 13:54:00;[0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1];1;153;887
14238;107422;70794;0;2015-12-14 13:54:00;[0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1];1;153;887
14239;107427;71862;0;2015-12-14 13:54:00;[0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1];1;153;887
14240;107424;71008;0;2015-12-14 13:54:00;[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;153;887
14241;107432;70987;0;2015-12-14 13:55:00;[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0];1;153;888
14242;107431;70954;0;2015-12-14 13:55:00;[0, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;153;888
14243;107438;71348;0;2015-12-14 13:55:00;[0, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;153;888
14244;107437;71904;0;2015-12-14 13:55:00;[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;153;888
14245;107434;71939;0;2015-12-14 13:55:00;[0, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;153;888
14246;107430;72753;0;2015-12-14 13:55:00;[0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0];1;153;888
14247;107436;70761;0;2015-12-14 13:55:00;[0, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;153;888
14248;107435;70801;0;2015-12-14 13:55:00;[0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0];1;153;888
14249;107433;71852;0;2015-12-14 13:55:00;[0, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;153;888
14250;107440;72239;0;2015-12-14 13:56:00;[0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1];1;153;889
14251;107439;70416;0;2015-12-14 13:56:00;[0, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;153;889
14252;107441;71335;0;2015-12-14 13:56:00;[0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0];1;153;889
14253;107442;42807;0;2015-12-14 13:56:00;[0, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;153;889
14254;107447;71291;0;2015-12-14 13:56:00;[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;153;889
14255;107448;72070;0;2015-12-14 13:56:00;[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;153;889
14256;107445;71853;0;2015-12-14 13:56:00;[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;153;889
14257;107443;73725;0;2015-12-14 13:56:00;[0, 1, 0, 0, 1, 1, 0, 1, 0, 1];1;153;889
14258;107444;72107;0;2015-12-14 13:56:00;[0, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;153;889
14259;107446;70847;0;2015-12-14 13:56:00;[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0];1;153;889
14260;107452;72778;0;2015-12-14 13:57:00;[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;153;890
14261;107451;71374;0;2015-12-14 13:57:00;[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1];1;153;890
14262;107453;71622;0;2015-12-14 13:57:00;[0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0];1;153;890
14263;107457;71659;0;2015-12-14 13:57:00;[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1];1;153;890
14264;107455;71631;0;2015-12-14 13:57:00;[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;153;890
14265;107450;72860;0;2015-12-14 13:57:00;[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;153;890
14266;107456;72555;0;2015-12-14 13:57:00;[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1];1;153;890
14267;107449;70361;0;2015-12-14 13:57:00;[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;153;890
14268;107454;73336;0;2015-12-14 13:57:00;[0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0];1;153;890
14269;107458;72923;0;2015-12-14 13:58:00;[0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0];1;153;891
14270;107397;2952;0;2015-12-14 15:29:00;[1, 0, 0, 0, 0, 0, 0, 0, 0];0;153;892
14271;107417;71767;0;2015-12-14 15:33:00;[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1];1;153;893
14272;107458;72923;0;2015-12-14 15:33:00;[1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0];0;153;893
14273;107455;71631;0;2015-12-14 15:33:00;[1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;153;893
14274;107452;72778;0;2015-12-14 15:33:00;[1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;153;893
14275;107443;73725;0;2015-12-14 15:33:00;[1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1];0;153;893
14276;107444;72107;0;2015-12-14 15:33:00;[1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;153;893
14277;107440;72239;0;2015-12-14 15:33:00;[1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1];1;153;893
14278;107427;71862;0;2015-12-14 15:33:00;[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1];0;153;893
14279;107423;70751;0;2015-12-14 15:33:00;[1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1];0;153;893
14280;107454;73336;0;2015-12-14 15:33:00;[1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0];0;153;893
14281;107446;70847;0;2015-12-14 15:33:00;[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0];0;153;893
14282;107435;70801;0;2015-12-14 15:33:00;[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0];0;153;893
14283;107424;71008;0;2015-12-14 15:33:00;[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;153;893
14284;107453;71622;0;2015-12-14 15:33:00;[1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0];0;153;893
14285;107413;72907;0;2015-12-14 15:33:00;[1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0];1;153;893
14286;107416;71562;0;2015-12-14 15:33:00;[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1];0;153;893
14287;107425;70130;0;2015-12-14 15:33:00;[1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0];0;153;893
14288;107434;71939;0;2015-12-14 15:33:00;[1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;153;893
14289;107442;42807;0;2015-12-14 15:33:00;[1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;153;893
14290;107445;71853;0;2015-12-14 15:33:00;[1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;153;893
14291;107441;71335;0;2015-12-14 15:33:00;[1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0];0;153;893
14292;107415;70022;0;2015-12-14 15:33:00;[1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1];1;153;893
14293;107412;69238;0;2015-12-14 15:33:00;[1, 0, 1, 0, 0, 1, 0, 0, 0, 0];1;153;893
14294;107430;72753;0;2015-12-14 15:33:00;[1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0];0;153;893
14295;107426;71054;0;2015-12-14 15:33:00;[1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0];0;153;893
14296;107438;71348;0;2015-12-14 15:33:00;[1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;153;893
14297;107457;71659;0;2015-12-14 15:33:00;[1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1];0;153;893
14298;107448;72070;0;2015-12-14 15:33:00;[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;153;893
14299;107433;71852;0;2015-12-14 15:33:00;[1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;153;893
14300;107447;71291;0;2015-12-14 15:33:00;[1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;153;893
14301;107421;72551;0;2015-12-14 15:33:00;[1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1];1;153;893
14302;107419;70947;0;2015-12-14 15:33:00;[1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1];1;153;893
14303;107418;71708;0;2015-12-14 15:33:00;[1, 0, 0, 1, 0, 1, 0, 1, 1, 0];1;153;893
14304;107398;55074;0;2015-12-14 15:33:00;[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0];1;153;893
14305;107450;72860;0;2015-12-14 15:33:00;[1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;153;893
14306;107409;72720;0;2015-12-14 15:33:00;[1, 0, 0, 0, 1, 0, 0, 0, 0];0;153;893
14307;107456;72555;0;2015-12-14 15:33:00;[1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1];1;153;893
14308;107437;71904;0;2015-12-14 15:33:00;[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;153;893
14309;107420;71318;0;2015-12-14 15:33:00;[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1];1;153;893
14310;107449;70361;0;2015-12-14 15:33:00;[1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;153;893
14311;107410;71511;0;2015-12-14 15:33:00;[1, 0, 0, 0, 1, 0, 0, 0, 0];1;153;893
14312;107439;70416;0;2015-12-14 15:33:00;[1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;153;893
14313;107414;73361;0;2015-12-14 15:33:00;[1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1];0;153;893
14314;107432;70987;0;2015-12-14 15:33:00;[1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0];1;153;893
14315;107451;71374;0;2015-12-14 15:33:00;[1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1];1;153;893
14316;107422;70794;0;2015-12-14 15:33:00;[1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1];0;153;893
14317;107429;71522;0;2015-12-14 15:33:00;[1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0];0;153;893
14318;107431;70954;0;2015-12-14 15:33:00;[1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;153;893
14319;107411;70661;0;2015-12-14 15:33:00;[1, 0, 0, 0, 1, 0, 1, 0, 0];1;153;893
14320;107436;70761;0;2015-12-14 15:33:00;[1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;153;893
14321;107428;72444;0;2015-12-14 15:33:00;[1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0];0;153;893
14322;107398;55074;0;2015-12-15 06:38:00;[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0];1;153;894
14323;107410;71511;0;2015-12-15 06:39:00;[1, 1, 0, 0, 0, 1, 0, 0, 0, 0];0;153;895
14324;107415;70022;0;2015-12-15 06:39:00;[1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1];1;153;895
14325;107419;70947;0;2015-12-15 06:39:00;[1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1];1;153;895
14326;107411;70661;0;2015-12-15 06:39:00;[1, 1, 0, 0, 0, 1, 0, 1, 0, 0];0;153;895
14327;107413;72907;0;2015-12-15 06:39:00;[1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0];1;153;895
14328;107412;69238;0;2015-12-15 06:39:00;[1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0];1;153;895
14329;107418;71708;0;2015-12-15 06:39:00;[1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0];1;153;895
14330;107417;71767;0;2015-12-15 06:39:00;[1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1];0;153;895
14331;107456;72555;0;2015-12-15 06:40:00;[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1];1;153;896
14332;107455;71631;0;2015-12-15 06:40:00;[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;153;896
14333;107440;72239;0;2015-12-15 06:40:00;[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1];1;153;896
14334;107432;70987;0;2015-12-15 06:40:00;[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0];1;153;896
14335;107424;71008;0;2015-12-15 06:40:00;[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;153;896
14336;107431;70954;0;2015-12-15 06:40:00;[1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;153;896
14337;107436;70761;0;2015-12-15 06:40:00;[1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;153;896
14338;107451;71374;0;2015-12-15 06:40:00;[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1];1;153;896
14339;107421;72551;0;2015-12-15 06:40:00;[1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1];1;153;896
14340;107420;71318;0;2015-12-15 06:40:00;[1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1];1;153;896
14341;107451;71374;0;2015-12-15 08:20:00;[1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1];1;153;897
14342;107451;71374;0;2015-12-15 08:29:00;[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1];1;153;898
14343;107451;71374;0;2015-12-15 08:37:00;[1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1];1;153;899
14344;107412;69238;0;2015-12-15 08:59:00;[1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0];1;154;900
14345;107415;70022;0;2015-12-15 09:13:00;[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1];1;154;901
14346;107415;70022;0;2015-12-15 09:20:00;[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1];1;154;902
14347;107415;70022;0;2015-12-15 09:27:00;[1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1];1;154;903
14348;107415;70022;0;2015-12-15 10:13:00;[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1];1;154;904
14349;107415;70022;0;2015-12-15 10:16:00;[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1];1;154;905
14350;107415;70022;0;2015-12-15 13:08:00;[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1];1;154;906
14351;107424;71008;0;2015-12-15 13:15:00;[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;154;907
14352;111493;147691;0;2015-12-15 13:28:00;[];1;154;908
14353;111493;147691;0;2015-12-15 13:39:00;[1];1;154;909
14354;108391;572906;0;2015-12-15 15:14:00;[1, 1, 0, 0, 0, 1, 1];1;154;910
14355;111493;147691;0;2015-12-16 13:46:00;[1, 1];1;155;911
14356;111493;147691;0;2015-12-17 08:29:00;[1, 1, 1];1;156;912
14357;111493;147691;0;2015-12-17 08:40:00;[1, 1, 1, 1];1;156;913
14358;111493;147691;0;2015-12-17 09:14:00;[1, 1, 1, 1, 1];0;156;914
14359;107397;2952;0;2015-12-17 11:59:00;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;156;915
14360;107396;71122;0;2015-12-17 11:59:00;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1];0;156;915
14361;107398;55074;0;2015-12-17 11:59:00;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0];1;156;915
14362;107400;71827;0;2015-12-17 12:00:00;[0, 0, 1, 0, 0, 0, 0, 0, 0];0;156;916
14363;107402;70784;0;2015-12-17 12:00:00;[0, 0, 0, 0, 0, 0, 0, 0];0;156;916
14364;107403;2459;0;2015-12-17 12:00:00;[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0];0;156;916
14365;107404;70920;0;2015-12-17 12:00:00;[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0];0;156;916
14366;107405;70029;0;2015-12-17 12:00:00;[0, 0, 1, 0, 0, 0, 0, 0, 0];0;156;916
14367;107401;71426;0;2015-12-17 12:00:00;[0, 0, 1, 0, 0, 0, 0, 0, 0];0;156;916
14368;107408;71557;0;2015-12-17 12:01:00;[0, 0, 0, 0, 1, 0, 0, 0, 0];0;156;917
14369;107410;71511;0;2015-12-17 12:01:00;[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0];0;156;917
14370;107409;72720;0;2015-12-17 12:01:00;[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];0;156;917
14371;107407;72485;0;2015-12-17 12:01:00;[0, 0, 0, 0, 0, 0, 0, 0];0;156;917
14372;107411;70661;0;2015-12-17 12:01:00;[0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0];0;156;917
14373;107412;69238;0;2015-12-17 12:01:00;[1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0];0;156;917
14374;107413;72907;0;2015-12-17 12:01:00;[1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0];1;156;917
14375;107406;70708;0;2015-12-17 12:01:00;[0, 0, 1, 0, 0, 0, 0, 0, 0];0;156;917
14376;107414;73361;0;2015-12-17 12:02:00;[0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1];0;156;918
14377;107416;71562;0;2015-12-17 12:02:00;[0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1];0;156;918
14378;107419;70947;0;2015-12-17 12:02:00;[1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1];0;156;918
14379;107418;71708;0;2015-12-17 12:02:00;[1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0];0;156;918
14380;107417;71767;0;2015-12-17 12:02:00;[0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1];0;156;918
14381;107421;72551;0;2015-12-17 12:02:00;[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1];0;156;918
14382;107415;70022;0;2015-12-17 12:02:00;[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1];0;156;918
14383;107420;71318;0;2015-12-17 12:02:00;[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1];0;156;918
14384;107423;70751;0;2015-12-17 12:03:00;[0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1];0;156;919
14385;107431;70954;0;2015-12-17 12:03:00;[1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;156;919
14386;107430;72753;0;2015-12-17 12:03:00;[0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0];0;156;919
14387;107426;71054;0;2015-12-17 12:03:00;[0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0];0;156;919
14388;107429;71522;0;2015-12-17 12:03:00;[0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0];0;156;919
14389;107424;71008;0;2015-12-17 12:03:00;[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;156;919
14390;107422;70794;0;2015-12-17 12:03:00;[0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1];0;156;919
14391;107425;70130;0;2015-12-17 12:03:00;[0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0];0;156;919
14392;107428;72444;0;2015-12-17 12:03:00;[0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0];0;156;919
14393;107427;71862;0;2015-12-17 12:03:00;[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1];0;156;919
14394;107440;72239;0;2015-12-17 12:04:00;[1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1];1;156;920
14395;107436;70761;0;2015-12-17 12:04:00;[1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;156;920
14396;107435;70801;0;2015-12-17 12:04:00;[0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0];0;156;920
14397;107432;70987;0;2015-12-17 12:04:00;[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0];1;156;920
14398;107433;71852;0;2015-12-17 12:04:00;[0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;156;920
14399;107434;71939;0;2015-12-17 12:04:00;[0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;156;920
14400;107437;71904;0;2015-12-17 12:04:00;[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;156;920
14401;107441;71335;0;2015-12-17 12:04:00;[0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0];0;156;920
14402;107438;71348;0;2015-12-17 12:04:00;[0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;156;920
14403;107439;70416;0;2015-12-17 12:04:00;[0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;156;920
14404;107448;72070;0;2015-12-17 12:05:00;[0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;156;921
14405;107449;70361;0;2015-12-17 12:05:00;[0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;156;921
14406;107444;72107;0;2015-12-17 12:05:00;[0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;156;921
14407;107443;73725;0;2015-12-17 12:05:00;[0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1];0;156;921
14408;107450;72860;0;2015-12-17 12:05:00;[0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;156;921
14409;107451;71374;0;2015-12-17 12:05:00;[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1];0;156;921
14410;107447;71291;0;2015-12-17 12:05:00;[0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;156;921
14411;107445;71853;0;2015-12-17 12:05:00;[0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;156;921
14412;107442;42807;0;2015-12-17 12:05:00;[0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;156;921
14413;107446;70847;0;2015-12-17 12:05:00;[0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0];0;156;921
14414;107456;72555;0;2015-12-17 12:06:00;[1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1];1;156;922
14415;111493;147691;0;2015-12-17 12:06:00;[0, 1, 1, 1, 1, 1];0;156;922
14416;107454;73336;0;2015-12-17 12:06:00;[0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0];0;156;922
14417;107453;71622;0;2015-12-17 12:06:00;[0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0];0;156;922
14418;107452;72778;0;2015-12-17 12:06:00;[0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0];0;156;922
14419;107455;71631;0;2015-12-17 12:06:00;[1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;156;922
14420;107457;71659;0;2015-12-17 12:06:00;[0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1];0;156;922
14421;107458;72923;0;2015-12-17 12:06:00;[0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0];0;156;922
14422;107413;72907;0;2015-12-18 07:06:00;[1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0];0;157;923
14423;107432;70987;0;2015-12-18 07:06:00;[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0];1;157;923
14424;107431;70954;0;2015-12-18 07:06:00;[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;157;923
14425;107455;71631;0;2015-12-18 07:07:00;[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0];1;157;924
14426;107437;71904;0;2015-12-18 07:07:00;[1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;157;924
